web-scraper-order,web-scraper-start-url,price,title,availability
"1612388407-4385","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.799,90lei","Laptop Gaming HP Omen 15-dh1004nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 256GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc"
"1612388410-4400","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","10.599,90lei","Laptop 2 in 1 MICROSOFT Surface Book 3, Intel Core i7-1065G7 pana la 3.9GHz, 13.5"" Touch, 16GB, SSD 256GB, NVIDIA GeForce GTX 1650 Max-Q Design 4GB, Windows 10 Home, Platinum","In Stoc"
"1612388405-4338","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.049,90lei","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i5-1135G7 pana la 4.2GHz, 13.3"" Full HD Touch, 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, argintiu","In Stoc"
"1612388402-4287","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.199,90lei","Laptop LENOVO IdeaPad 530S-15IKB, Intel® Core™ i5-8250U pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX150 2GB, Free Dos, Blue","In Stoc"
"1612388387-3982","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.999,90lei","Laptop HP Envy x360 13-ay0008nn, AMD Ryzen 7 4700U pana la 4.1GHz, 13.3"" Full HD Touch, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, negru","Stoc epuizat"
"1612388389-4050","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.299,90lei","Laptop Gaming ASUS ROG Strix G G731GU-EV032, Intel Core i7-9750H pana la 4.5GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Free Dos, negru","Stoc epuizat"
"1612388405-4332","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.299,90lei","Laptop 2 in 1 ACER Spin 5 SP514-54N, Intel Core i7-1065G7, 13.5"" UHD Touch, 8GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Pro, gri","In Stoc"
"1612388384-3930","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.499,90lei","Laptop DELL Inspiron 5501, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Ubuntu, argintiu","Stoc epuizat"
"1612388405-4343","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","4.899,90lei","Laptop Gaming ASUS TUF A15 FA506IV-HN260, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc"
"1612388392-4068","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.599,90lei","Laptop Gaming ASUS ROG Zephyrus G14 GA401IU-HE001, AMD Ryzen 7 4800HS pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti Max-Q 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612388376-3775","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","3.099,90lei","Laptop Gaming DELL G5 5590, Intel Core i5-8300H pana la 4.0GHz, 15.6"" Full HD, 8GB, HDD 1TB + SSD 128GB, NVIDIA GeForce GTX 1050 Ti 4GB, Windows 10 Home, Negru","Stoc epuizat"
"1612388407-4375","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.999,90lei","Laptop Gaming MSI GS65 Stealth 8SF, Intel® Core™ i7-8750H pana la 4.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home","In Stoc"
"1612388394-4134","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.569,99lei","Laptop Gaming ASUS ROG Strix G15 G512LW-HN069, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2070 8GB, Free DOS, negru","Stoc epuizat"
"1612388376-3780","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.999,90lei","Laptop ASUS VivoBook 15 M513IA-EJ058T, AMD Ryzen 5 4500U pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, alb","Stoc epuizat"
"1612388402-4254","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.599,90lei","Laptop LENOVO ThinkPad E15 Gen 2, Intel Core i5-1135G7 pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel Iris Xe Graphics, Free DOS, negru","In Stoc"
"1612388376-3812","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.999,90lei","Laptop ASUS X509JA-EJ025, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 4GB, SSD 256GB, Intel UHD Graphics, Free DOS, gri","Stoc epuizat"
"1612388381-3902","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop HP 17-by3021nq, Intel Core i5-1035G1 pana la 3.6GHz, 17.3"" Full HD, 16GB, HDD 1TB +  SSD 256GB, NVIDIA GeForce MX330 2GB, Free DOS, argintiu","Stoc epuizat"
"1612388384-3954","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.199,90lei","Laptop Gaming HP Pavilion 15-ec1040nq, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, HDD 1TB + SSD 256GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, negru","Stoc epuizat"
"1612388402-4261","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.349,90lei","Laptop APPLE MacBook Air mqd32ze/a, Intel® Core™ i5 pana la 2.9GHz, 13.3"", 8GB, 128GB, Intel HD Graphics 6000, macOS Sierra  - Tastatura layout INT","In Stoc"
"1612388379-3838","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.499,90lei","Laptop 2 in 1 DELL Inspiron 5406, Intel Core i3-1115G4 pana la 4.1GHz, 14"" Full HD Touch, 4GB, SSD 256GB, Intel UHD Graphics , Windows 10 Home, gri","Stoc epuizat"
"1612388384-3923","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.499,90lei","Laptop APPLE MacBook Pro 13 muhn2ze/a, Intel Core i5 pana la 3.9GHz, 13.3"" Retina Display si Touch Bar, 8GB, 128GB, Intel Iris Plus Graphics 645, macOS Mojave, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612388389-4046","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.299,90lei","Laptop Gaming ASUS TUF F15 FX506LU-HN124, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612388381-3873","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","4.099,90lei","Laptop Gaming ASUS TUF A15 FA506II-HN162, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, gri inchis","Stoc epuizat"
"1612388397-4184","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","12.199,90lei","Laptop APPLE MacBook Pro 16"" Retina Display si Touch Bar mvvj2ze/a, Intel Core i7 pana la 4.5GHz, 16GB, 512GB, AMD Radeon Pro 5300M 4GB, macOS Catalina, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612388410-4412","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","9.399,90lei","Laptop Gaming HP Omen 15-dh0037nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB + HDD 1TB, NVIDIA GeForce RTX 2080 Max-Q 8GB, Free DOS, negru","In Stoc"
"1612388410-4411","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","9.399,99lei","Laptop Gaming ASUS ROG Zephyrus G14 AniMe Matrix GA401IV-HA115R, AMD Ryzen 9 4900HS pana la 4.3GHz, 14"" QHD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Windows 10 Pro, alb","In Stoc"
"1612388392-4074","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.499,90lei","Laptop Gaming Omen by HP 15-dc1008nq, Intel Core i7-8750H pana la 4.1GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 256GB, NVIDIA GeForce RTX 2070 8GB, Free Dos, negru","Stoc epuizat"
"1612388392-4071","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.599,90lei","Laptop Gaming DELL Inspiron G5 5505, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 1TB, AMD Radeon RX 5600M 6GB, Windows 10 Home, negru","Stoc epuizat"
"1612388397-4157","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","2.899,90lei","Laptop 2 in 1 ASUS VivoBook Flip TP412FA-EC111T, 14"" Full HD Touch, Intel Core i3-8145U pana la 3.9GHz, 4GB, SSD 256GB, Intel UHD Graphics 620, Windows 10 Home, gri inchis","Stoc epuizat"
"1612388394-4107","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","8.799,90lei","Laptop ASUS ZenBook Flip 15 UX563FD-A1027T, Intel Core i7-10510U pana la 4.9GHz, 15.6"" 4K UHD Touch, 16GB, SSD 1TB, NVIDIA GeForce GTX 1050 Max-Q 4GB, Windows 10 Home, Gun Grey","Stoc epuizat"
"1612388405-4319","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.649,90lei","Laptop Gaming ASUS ROG Strix G15 G512LU-AL039, Intel Core i7-10750H pana la 5GHz, 15.6"" Full HD, 8GB, SSD 2 x 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Free DOS, negru","In Stoc"
"1612388389-4056","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.199,90lei","Laptop LENOVO Yoga Slim 7 15IIL05, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX350 2GB, Windows 10 Home, gri","Stoc epuizat"
"1612388381-3908","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop 2 in 1 ASUS VivoBook Flip 14 TM420IA-EC057T, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD Touch, 8GB, SSD 256GB AMD Radeon Graphics, Windows 10 Home, negru","Stoc epuizat"
"1612388407-4384","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.799,90lei","Laptop Gaming ASUS ROG Strix G15 G512LV-AZ231T, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Windows 10 Home, negru","In Stoc"
"1612388402-4297","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","2.799,90lei","Laptop HP Pavilion 15-cs3011nq, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, albastru inchis","In Stoc"
"1612388387-4002","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.699,90lei","Laptop LENOVO ThinkPad E14, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","Stoc epuizat"
"1612388384-3915","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.699,90lei","Laptop Gaming ASUS TUF A15 FA506IU-AL006, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612388410-4436","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","7.899,90lei","Laptop Gaming ASUS ROG Strix G15 G512LW-AZ025T, Intel Core i7-10750H pana la 5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc"
"1612388389-4038","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.399,90lei","Laptop ASUS UX425JA-BM111R, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, Lilac Mist","Stoc epuizat"
"1612388384-3950","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.199,90lei","Laptop ASUS VivoBook S15 S532FA-BQ056T, Intel Core i5-8265U pana la 3.9GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Punk Pink","Stoc epuizat"
"1612388407-4377","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.899,90lei","Laptop 2 in 1 MICROSOFT Surface Pro 7, Intel Core i5-1035G4 pana la 3.7GHz, 12.3"" Touch, 8GB, SSD 256GB, Intel Iris Plus Graphics, Windows 10 Home, negru","In Stoc"
"1612388412-4472","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","13.499,90lei","Laptop Gaming ASUS ROG Zephyrus S17 GX701LXS-EV011, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super 8GB, Free DOS, negru","In Stoc"
"1612388387-4006","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.699,90lei","Laptop Gaming DELL G3 3500, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Ubuntu, negru","Stoc epuizat"
"1612388392-4098","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.999,90lei","Laptop ASUS ZenBook 14 UX434FAC-A5155T, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Icicle Silver","Stoc epuizat"
"1612388394-4111","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","8.499,90lei","Laptop Gaming DELL G5 5590, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Ubuntu, negru","Stoc epuizat"
"1612388410-4414","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","9.299,90lei","Laptop Gaming ASUS ROG Strix G15 G512LWS-AZ003T, Intel Core i7-10750H pana la 5GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Home, negru","In Stoc"
"1612388407-4394","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.499,90lei","Laptop HUAWEI MateBook X Pro, Intel Core i7-10510U pana la 4.9GHz, 13.9"" 3K Touch, 16GB, SSD 1TB, NVIDIA GeForce MX250 2GB, Windows 10 Pro, gri inchis","In Stoc"
"1612388389-4044","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.299,90lei","Laptop DELL Inspiron 5501, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Windows 10 Home, argintiu","Stoc epuizat"
"1612388384-3939","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.399,90lei","Laptop ASUS VivoBook 14 X403JA-BM023T, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Home, Silver Blue","Stoc epuizat"
"1612388394-4140","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.099,90lei","Laptop ASUS ZenBook 15 UX534FAC-AA101T, Intel Core i7-10510U pana la 4.9GHz, 15.6"" 4K UHD, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Royal Blue","Stoc epuizat"
"1612388379-3820","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.699,90lei","Laptop Gaming LENOVO IdeaPad 3 15ARH05, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, albastru","Stoc epuizat"
"1612388389-4013","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.899,90lei","Laptop 2 in 1 LENOVO IdeaPad Flex 5 14IIL05, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Pro, gri","Stoc epuizat"
"1612388397-4197","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.999,90lei","Laptop 2 in 1 MICROSOFT Surface Book 2, Intel Core i5-7300U pana la 3.5GHz, 13.5"" Touch, 8GB, SSD 256GB, Intel HD Graphics 620, Windows 10 Pro, argintiu","Stoc epuizat"
"1612388392-4095","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.099,90lei","Laptop Gaming ASUS ROG Strix G17 G712LV-H7038, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, Glacier Blue","Stoc epuizat"
"1612388379-3851","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.299,90lei","Laptop ASUS VivoBook 14 X403JA-BM004, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Endless, Silver Blue","Stoc epuizat"
"1612388407-4354","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.399,90lei","Laptop Gaming ASUS ROG Strix Scar 17 G732LV-EV030, Intel Core i7-10875H pana la 5.1GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 Super 6GB, Free DOS, negru","In Stoc"
"1612388399-4221","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","9.949,90lei","Laptop Gaming ASUS ROG Zephyrus S17 GX701LV-HG008T, Intel Core i7-10750H pana la 5GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Windows 10 Home, negru","In anumite magazine"
"1612388381-3910","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop HP Pavilion 15-cs3000nq, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce MX130 2GB, Windows 10 Home, argintiu","Stoc epuizat"
"1612388381-3895","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.899,90lei","Laptop Gaming ASUS X571LH-AL222, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612388376-3814","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.949,90lei","Laptop LENOVO IdeaPad 3 15ARE05, AMD Ryzen 3 4300U pana la 3.7GHz, 15.6"" Full HD, 4GB, SSD 256GB, AMD Radeon Graphics, Free DOS, gri","Stoc epuizat"
"1612388381-3914","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.699,90lei","Laptop DELL Inspiron 5405, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","Stoc epuizat"
"1612388407-4388","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.699,90lei","Laptop 2 in 1 MICROSOFT Surface Pro 7, Intel Core i5-1035G4 pana la 3.7GHz, 12.3"" Touch, 8GB, SSD 256GB, Intel Iris Plus Graphics, Windows 10 Home, Platinum","In Stoc"
"1612388381-3907","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop Gaming HP Pavilion 15-ec1015nq, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 256GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, negru","Stoc epuizat"
"1612388405-4328","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.349,90lei","Laptop 2 in 1 DELL Inspiron 5406, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD Touch, 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, gri","In Stoc"
"1612388387-3976","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.999,90lei","Laptop ASUS ZenBook 14 UX433FA-A5082, Intel Core i7-8565U pana la 4.6GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Free Dos, Royal Blue Metal","Stoc epuizat"
"1612388389-4051","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.299,90lei","Laptop Gaming LENOVO Legion 5 15IMH05, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, negru","Stoc epuizat"
"1612388376-3789","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.799,90lei","Laptop ASUS VivoBook S14 M433IA-EB203, Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Free DOS, rosu","Stoc epuizat"
"1612388387-4008","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.699,90lei","Laptop Gaming ASUS TUF A15 FA506IU-AL006, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612388392-4105","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.899,90lei","Laptop 2 in 1 ASUS ZenBook Flip 14 UX463FA-AI056R, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD Touch, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Gun Grey","Stoc epuizat"
"1612388389-4040","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.399,90lei","Laptop Gaming DELL Inspiron G5 5505, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon RX 5600M 6GB, Windows 10 Home, negru","Stoc epuizat"
"1612388405-4337","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.099,90lei","Laptop HP EliteBook 845 G7, AMD Ryzen 5 Pro 4650U pana la 4.0GHz, 14"" Full HD, 8GB, SSD 256GB, AMD Radeon Graphics, Windows 10 Pro, argintiu","In Stoc"
"1612388394-4127","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.899,90lei","Laptop APPLE MacBook Air 13 z124000vp, Apple M1, 13.3"" Retina Display, 16GB, SSD 512GB, Grafica integrata, macOS  Big Sur, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612388412-4461","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","23.799,90lei","Laptop Gaming DELL Alienware M15 R3, Intel Core i9-10980HK pana la 5.3GHz, 15.6"" Full HD, 32GB, SSD 4TB + 512GB, NVIDIA GeForce RTX 2080 Super 8GB, Windows 10 Pro, gri inchis","In Stoc"
"1612388394-4125","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.989,99lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-HN070, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, Prism Black","Stoc epuizat"
"1612388376-3801","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.399,90lei","Laptop 2 in 1 MICROSOFT Surface Go 2, Intel Pentium Gold 4425Y 1.7GHz, 10.5"" Touch, 4GB, eMMC 64GB, Intel UHD Graphics 615, Windows 10 S, platinum","Stoc epuizat"
"1612388405-4309","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.899,90lei","Laptop ASUS ZenBook Duo UX481FA-HJ048R, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD Touch, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Celestial Blue","In Stoc"
"1612388399-4236","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","6.699,90lei","Laptop DELL XPS 9570, Intel Core i5-8300H pana la 4.0GHz, 15.6"" Full HD IPS, 8GB, HDD 1TB + SSD 128GB, NVIDIA GeForce GTX 1050 4GB, Windows 10 Pro, Silver","Stoc epuizat"
"1612388387-3996","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.799,90lei","Laptop HP Envy 13-ba0019nn, Intel Core i5-10210U pana la 4.2GHz, 13.3"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce MX250 2GB, Windows 10 Home, auriu","Stoc epuizat"
"1612388376-3771","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","3.099,90lei","Laptop Gaming ASUS TUF FX505DT-HN482, AMD Ryzen 7 3750H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, Gold Steel","Stoc epuizat"
"1612388376-3818","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.799,90lei","Laptop ASUS X543MA-GQ506, Intel Celeron N4000 pana la 2.6GHz, 15.6"" HD, 4GB, SSD 256GB, Intel UHD Graphics 600, Endless OS, gri inchis","Stoc epuizat"
"1612388397-4164","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","18.499,90lei","Laptop DELL XPS 9700, Intel Core i7-10875H pana la 5.1GHz, 17"" UHD+ Touch, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Windows 10 Pro, argintiu","Stoc epuizat"
"1612388399-4207","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","2.399,90lei","Laptop LENOVO IdeaPad 3 15IIL05, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home S, albastru","In Stoc"
"1612388397-4181","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","12.199,90lei","Laptop APPLE MacBook Pro 13 mwp52ze/a, Intel Core i5 pana la 3.8GHz, 13.3"" Retina Display si Touch Bar, 16GB, 1TB, Intel Iris Plus Graphics, macOS Catalina, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612388392-4079","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.399,90lei","Laptop 2 in 1 DELL Inspiron 5406, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD Touch, 16GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Windows 10 Home, gri","Stoc epuizat"
"1612388402-4293","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","2.999,90lei","Laptop DELL Vostro 3401, Intel Core i3-1005G1 pana la 3.4GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612388384-3947","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.249,90lei","Laptop Gaming HP Pavilion 15-ec1043nq, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, negru","Stoc epuizat"
